Date,AAPL,META,TSLA
2020-07-07 00:00:00+00:00,90.7885971069336,240.13697814941406,92.65733337402344
2020-07-08 00:00:00+00:00,92.90304565429688,242.84881591796875,91.05867004394531
2020-07-09 00:00:00+00:00,93.30258178710938,243.76605224609375,92.9520034790039
2020-07-10 00:00:00+00:00,93.46578979492188,244.3343505859375,102.97666931152344
2020-07-13 00:00:00+00:00,93.03459930419922,238.28256225585938,99.80400085449219
2020-07-14 00:00:00+00:00,94.57418060302734,239.01036071777344,101.12000274658203
2020-07-15 00:00:00+00:00,95.224609375,239.5587158203125,103.06732940673828
2020-07-16 00:00:00+00:00,94.05287170410156,240.20675659179688,100.04266357421875
2020-07-17 00:00:00+00:00,93.86286926269531,241.303466796875,100.05599975585938
2020-07-20 00:00:00+00:00,95.84091186523438,244.68328857421875,109.53333282470703
2020-07-21 00:00:00+00:00,94.5181655883789,241.0242919921875,104.55733489990234
2020-07-22 00:00:00+00:00,94.78368377685547,239.14993286132812,106.15533447265625
2020-07-23 00:00:00+00:00,90.46947479248047,231.90179443359375,100.87133026123047
2020-07-24 00:00:00+00:00,90.24535369873047,230.0174560546875,94.46666717529297
2020-07-27 00:00:00+00:00,92.38420104980469,232.79905700683594,102.63999938964844
2020-07-28 00:00:00+00:00,90.86653900146484,229.42921447753906,98.43267059326172
2020-07-29 00:00:00+00:00,92.60830688476562,232.58969116210938,99.94066619873047
2020-07-30 00:00:00+00:00,93.7288818359375,233.7960662841797,99.16600036621094
2020-07-31 00:00:00+00:00,103.5412368774414,252.9085235595703,95.38400268554688
2020-08-03 00:00:00+00:00,106.15021514892578,251.2036590576172,99.0
2020-08-04 00:00:00+00:00,106.85910034179688,249.08004760742188,99.13333129882812
2020-08-05 00:00:00+00:00,107.24642944335938,248.3721923828125,99.00133514404297
2020-08-06 00:00:00+00:00,110.98818969726562,264.4836730957031,99.30533599853516
2020-08-07 00:00:00+00:00,108.46479034423828,267.6341552734375,96.84733581542969
2020-08-10 00:00:00+00:00,110.04129028320312,262.21051025390625,94.57133483886719
2020-08-11 00:00:00+00:00,106.7686767578125,255.36114501953125,91.6259994506836
2020-08-12 00:00:00+00:00,110.31707000732422,259.10986328125,103.65066528320312
2020-08-13 00:00:00+00:00,112.26940155029297,260.5155944824219,108.06666564941406
2020-08-14 00:00:00+00:00,112.1693344116211,260.4557800292969,110.04733276367188
2020-08-17 00:00:00+00:00,111.8764877319336,260.37603759765625,122.3759994506836
2020-08-18 00:00:00+00:00,112.80875396728516,261.5525207519531,125.80599975585938
2020-08-19 00:00:00+00:00,112.95027923583984,261.8017272949219,125.23533630371094
2020-08-20 00:00:00+00:00,115.45658874511719,268.2024841308594,133.45533752441406
2020-08-21 00:00:00+00:00,121.40635681152344,266.20849609375,136.6653289794922
2020-08-24 00:00:00+00:00,122.8584213256836,270.5753479003906,134.27999877929688
2020-08-25 00:00:00+00:00,121.85053253173828,279.97705078125,134.8893280029297
2020-08-26 00:00:00+00:00,123.50757598876953,302.99774169921875,143.54466247558594
2020-08-27 00:00:00+00:00,122.0311279296875,292.3398132324219,149.25
2020-08-28 00:00:00+00:00,121.83344268798828,292.77850341796875,147.55999755859375
2020-08-31 00:00:00+00:00,125.965087890625,292.31988525390625,166.10667419433594
2020-09-01 00:00:00+00:00,130.98257446289062,294.5531311035156,158.35000610351562
2020-09-02 00:00:00+00:00,128.2688446044922,301.5919494628906,149.1233367919922
2020-09-03 00:00:00+00:00,117.9995346069336,290.24609375,135.6666717529297
2020-09-04 00:00:00+00:00,118.0776138305664,281.88128662109375,139.44000244140625
2020-09-08 00:00:00+00:00,110.131591796875,270.3460388183594,110.06999969482422
2020-09-09 00:00:00+00:00,114.52437591552734,272.8983459472656,122.09333038330078
2020-09-10 00:00:00+00:00,110.78563690185547,267.28521728515625,123.77999877929688
2020-09-11 00:00:00+00:00,109.33114624023438,265.8096923828125,124.23999786376953
2020-09-14 00:00:00+00:00,112.6110610961914,265.3510437011719,139.8733367919922
2020-09-15 00:00:00+00:00,112.78678894042969,271.60223388671875,149.9199981689453
2020-09-16 00:00:00+00:00,109.45804595947266,262.72894287109375,147.25332641601562
2020-09-17 00:00:00+00:00,107.710693359375,254.05506896972656,141.14332580566406
2020-09-18 00:00:00+00:00,104.2940902709961,251.77194213867188,147.38333129882812
2020-09-21 00:00:00+00:00,107.4568862915039,247.40509033203125,149.79666137695312
2020-09-22 00:00:00+00:00,109.14566040039062,253.9852752685547,141.41000366210938
2020-09-23 00:00:00+00:00,104.56743621826172,248.27247619628906,126.78666687011719
2020-09-24 00:00:00+00:00,105.6412124633789,248.78094482421875,129.26333618164062
2020-09-25 00:00:00+00:00,109.60445404052734,254.05506896972656,135.77999877929688
2020-09-28 00:00:00+00:00,112.2206039428711,256.049072265625,140.39999389648438
2020-09-29 00:00:00+00:00,111.37132263183594,261.004150390625,139.69000244140625
2020-09-30 00:00:00+00:00,113.05033874511719,261.11383056640625,143.00332641601562
2020-10-01 00:00:00+00:00,114.00700378417969,265.8296203613281,149.3866729736328
2020-10-02 00:00:00+00:00,110.32683563232422,259.1596984863281,138.3633270263672
2020-10-05 00:00:00+00:00,113.7238998413086,263.8555603027344,141.89332580566406
2020-10-06 00:00:00+00:00,110.4635009765625,257.883544921875,137.9933319091797
2020-10-07 00:00:00+00:00,112.3377456665039,257.3451843261719,141.76666259765625
2020-10-08 00:00:00+00:00,112.23035430908203,262.9682312011719,141.97332763671875
2020-10-09 00:00:00+00:00,114.18270111083984,263.6561584472656,144.6666717529297
2020-10-12 00:00:00+00:00,121.4356460571289,274.9222412109375,147.43333435058594
2020-10-13 00:00:00+00:00,118.21428680419922,275.3110656738281,148.88333129882812
2020-10-14 00:00:00+00:00,118.3021469116211,271.0040588378906,153.76666259765625
2020-10-15 00:00:00+00:00,117.83358001708984,265.9193420410156,149.6266632080078
2020-10-16 00:00:00+00:00,116.1838607788086,265.1317138671875,146.55667114257812
2020-10-19 00:00:00+00:00,113.2162857055664,260.61529541015625,143.61000061035156
2020-10-20 00:00:00+00:00,114.7098388671875,266.7568359375,140.64666748046875
2020-10-21 00:00:00+00:00,114.08509826660156,277.8932800292969,140.8800048828125
2020-10-22 00:00:00+00:00,112.99176788330078,277.2851257324219,141.92999267578125
2020-10-23 00:00:00+00:00,112.29869842529297,283.93511962890625,140.2100067138672
2020-10-26 00:00:00+00:00,112.3084487915039,276.2781677246094,140.0933380126953
2020-10-27 00:00:00+00:00,113.82151794433594,282.4396057128906,141.55999755859375
2020-10-28 00:00:00+00:00,108.55018615722656,266.86651611328125,135.33999633789062
2020-10-29 00:00:00+00:00,112.572021484375,279.98699951171875,136.94332885742188
2020-10-30 00:00:00+00:00,106.26595306396484,262.3201904296875,129.34666442871094
2020-11-02 00:00:00+00:00,106.1781005859375,260.5754089355469,133.50332641601562
2020-11-03 00:00:00+00:00,107.80831909179688,264.50360107421875,141.3000030517578
2020-11-04 00:00:00+00:00,112.21082305908203,286.517333984375,140.32666015625
2020-11-05 00:00:00+00:00,116.19363403320312,293.79541015625,146.02999877929688
2020-11-06 00:00:00+00:00,116.06159973144531,292.5292663574219,143.31666564941406
2020-11-09 00:00:00+00:00,113.74407958984375,277.93316650390625,140.4199981689453
2020-11-10 00:00:00+00:00,113.40185546875,271.6122131347656,136.7866668701172
2020-11-11 00:00:00+00:00,116.8438949584961,275.6500244140625,139.0433349609375
2020-11-12 00:00:00+00:00,116.57008361816406,274.2542419433594,137.25332641601562
2020-11-13 00:00:00+00:00,116.6189956665039,276.11865234375,136.1666717529297
2020-11-16 00:00:00+00:00,117.63597106933594,278.1225891113281,136.02999877929688
2020-11-17 00:00:00+00:00,116.74609375,274.17449951171875,147.20333862304688
2020-11-18 00:00:00+00:00,115.41622161865234,271.1535949707031,162.2133331298828
2020-11-19 00:00:00+00:00,116.01272583007812,272.12066650390625,166.42333984375
2020-11-20 00:00:00+00:00,114.74150848388672,268.8904113769531,163.20333862304688
2020-11-23 00:00:00+00:00,111.32878112792969,267.62420654296875,173.9499969482422
2020-11-24 00:00:00+00:00,112.61956024169922,276.0887451171875,185.1266632080078
2020-11-25 00:00:00+00:00,113.46051788330078,274.7626953125,191.3333282470703
2020-11-27 00:00:00+00:00,114.00811767578125,276.9760437011719,195.25332641601562
2020-11-30 00:00:00+00:00,116.41363525390625,276.1385803222656,189.1999969482422
2020-12-01 00:00:00+00:00,120.00237274169922,285.6897888183594,194.9199981689453
2020-12-02 00:00:00+00:00,120.3543930053711,286.65692138671875,189.60667419433594
2020-12-03 00:00:00+00:00,120.21749114990234,281.0039367675781,197.7933349609375
2020-12-04 00:00:00+00:00,119.54277038574219,278.86041259765625,199.67999267578125
2020-12-07 00:00:00+00:00,121.0095443725586,284.72271728515625,213.9199981689453
2020-12-08 00:00:00+00:00,121.62560272216797,282.5492858886719,216.6266632080078
2020-12-09 00:00:00+00:00,119.08316802978516,277.0857238769531,201.4933319091797
2020-12-10 00:00:00+00:00,120.51085662841797,276.2881164550781,209.02333068847656
2020-12-11 00:00:00+00:00,119.69923400878906,272.7288513183594,203.3300018310547
2020-12-14 00:00:00+00:00,119.08316802978516,273.366943359375,213.27667236328125
2020-12-15 00:00:00+00:00,125.04808807373047,274.72283935546875,211.0833282470703
2020-12-16 00:00:00+00:00,124.97962951660156,274.8424987792969,207.58999633789062
2020-12-17 00:00:00+00:00,125.84992980957031,273.65606689453125,218.63333129882812
2020-12-18 00:00:00+00:00,123.8551254272461,275.5702819824219,231.6666717529297
2020-12-21 00:00:00+00:00,125.39034271240234,271.97113037109375,216.6199951171875
2020-12-22 00:00:00+00:00,128.95953369140625,266.2882385253906,213.44667053222656
2020-12-23 00:00:00+00:00,128.0598907470703,267.30517578125,215.32666015625
2020-12-24 00:00:00+00:00,129.04750061035156,266.5972900390625,220.58999633789062
2020-12-28 00:00:00+00:00,133.66302490234375,276.1684875488281,221.22999572753906
2020-12-29 00:00:00+00:00,131.88331604003906,275.94915771484375,221.99667358398438
2020-12-30 00:00:00+00:00,130.75877380371094,271.0538635253906,231.5933380126953
2020-12-31 00:00:00+00:00,129.75157165527344,272.3399963378906,235.22332763671875
2021-01-04 00:00:00+00:00,126.54422760009766,268.1326904296875,243.2566680908203
2021-01-05 00:00:00+00:00,128.1087646484375,270.15655517578125,245.0366668701172
2021-01-06 00:00:00+00:00,123.79643249511719,262.51959228515625,251.9933319091797
2021-01-07 00:00:00+00:00,128.020751953125,267.93328857421875,272.0133361816406
2021-01-08 00:00:00+00:00,129.125732421875,266.7668151855469,293.3399963378906
2021-01-11 00:00:00+00:00,126.12374877929688,256.0690002441406,270.39666748046875
2021-01-12 00:00:00+00:00,125.94770812988281,250.33627319335938,283.14666748046875
2021-01-13 00:00:00+00:00,127.991455078125,250.88461303710938,284.8033447265625
2021-01-14 00:00:00+00:00,126.05528259277344,244.9026336669922,281.6666564941406
2021-01-15 00:00:00+00:00,124.32447814941406,250.60545349121094,275.38665771484375
2021-01-19 00:00:00+00:00,124.99920654296875,260.3162536621094,281.51666259765625
2021-01-20 00:00:00+00:00,129.10618591308594,266.67706298828125,283.48333740234375
2021-01-21 00:00:00+00:00,133.8389892578125,272.0509033203125,281.663330078125
2021-01-22 00:00:00+00:00,135.9903106689453,273.6759948730469,282.21331787109375
2021-01-25 00:00:00+00:00,139.75503540039062,277.17547607421875,293.6000061035156
2021-01-26 00:00:00+00:00,139.98974609375,281.20330810546875,294.36334228515625
2021-01-27 00:00:00+00:00,138.9140625,271.3230895996094,288.0533447265625
2021-01-28 00:00:00+00:00,134.0541229248047,264.2044982910156,278.4766540527344
2021-01-29 00:00:00+00:00,129.03775024414062,257.5545349121094,264.510009765625
2021-02-01 00:00:00+00:00,131.1694793701172,261.2234802246094,279.9366760253906
2021-02-02 00:00:00+00:00,132.00067138671875,266.27825927734375,290.92999267578125
2021-02-03 00:00:00+00:00,130.97389221191406,265.84954833984375,284.89666748046875
2021-02-04 00:00:00+00:00,134.3474884033203,265.6900329589844,283.3299865722656
2021-02-05 00:00:00+00:00,133.93128967285156,267.29522705078125,284.07666015625
2021-02-08 00:00:00+00:00,134.07821655273438,265.77978515625,287.8066711425781
2021-02-09 00:00:00+00:00,133.19679260253906,268.64117431640625,283.1533203125
2021-02-10 00:00:00+00:00,132.58961486816406,271.0538635253906,268.2733459472656
2021-02-11 00:00:00+00:00,132.33502197265625,269.5783386230469,270.5533447265625
2021-02-12 00:00:00+00:00,132.5700225830078,269.6880187988281,272.0400085449219
2021-02-16 00:00:00+00:00,130.43515014648438,273.1475830078125,265.40667724609375
2021-02-17 00:00:00+00:00,128.13372802734375,272.748779296875,266.04998779296875
2021-02-18 00:00:00+00:00,127.02710723876953,268.58135986328125,262.4599914550781
2021-02-19 00:00:00+00:00,127.18378448486328,260.77484130859375,260.4333190917969
2021-02-22 00:00:00+00:00,123.39382934570312,259.54852294921875,238.1666717529297
