ds,yhat,yhat_lower,yhat_upper
2019-09-23,182.45973155326448,169.1402039969956,196.06275855735228
2019-09-24,182.22226431247347,169.29250546163118,195.6994996713221
2019-09-25,181.6275221676427,168.15343036782966,194.47179768685106
2019-09-26,181.16960322773906,167.1948079880317,194.06558151809287
2019-09-27,180.74559992554592,167.50505114339907,194.25608535272252
2019-09-30,179.83560279097725,166.7383790033141,191.8790892946201
2019-10-01,180.13545897125815,167.3814116209396,193.32100585505316
2019-10-02,180.06903058268315,166.94464373532406,192.87024597664734
2019-10-03,180.12196589866292,167.1165447172941,193.7247683630306
2019-10-04,180.18387071180229,167.1867372248024,193.48523366918485
2019-10-07,180.5240022845019,168.8466491126987,193.95477735887002
2019-10-08,181.15823380571848,167.868174438717,194.05895821121211
2019-10-09,181.38163007458917,168.69932026958304,194.8466609136907
